	nCov1	nCov2	Ctrl1	Ctrl2	Ctrl3
AL356010.2	0	0	0	0	0
PINLYP	0	0	0	0	0
AL590240.2	0	0	0	0	0.0188847767901481
SLC25A1P2	39.8401128051151	58.076485286178	292.38860694172	258.944448494415	283.780484768959
CLDN34	0	0	0	0	0
AC147651.3	0	0	0	0	0
ZNF101P2	14.4328295743446	2.92889698047162	14.9452468342723	16.4752285565674	14.5270646064198
MIR3663HG	0	0	0.00426156522651424	0	0
LINC02765	22.5998107428868	52.0811689746194	69.1137159820239	76.5393329904494	69.2344169286281
AC004231.1	0	0.63095782453981	0.0559232393835212	0.0190815978212108	0.0207153257060029
ACBD3-AS1	0	0	0.0425957384089437	0.0872046853698324	0.0946709744881816
AP1B1P1	1.38377716167021	0	0.192891221694673	0.460715603984312	0.377672700522684
MTCO2P18	13.913479789681	14.0670992188435	22.1768648499067	22.3227870073539	23.669542082807
AC117945.1	0.735465110990527	8.59254261053893	4.36442067772359	3.27820869509387	2.77766423862497
AL032821.1	0	0	0	0	0
OR7E46P	0	0	0	0.0457845992864184	0.0165681947501397
AC096664.2	0	0	0	0	0
ALDH7A1P4	3.21456099073388	8.6668083202238	0	0.087367990024083	0
HNRNPA1P51	79.7564150351459	71.1343317180495	38.6549953942606	59.5046127874373	40.6297098589697
RPL34-AS1	0	0	0	0	0
RHOXF1P1	0	0	0.00934346865468836	0.00956426951063147	0.0311494288752627
SP2-AS1	0.226073431983655	1.01586453378101	0.123052485447146	0.15053804997828	0.110062956314293
MRPS21P1	261.720041918225	116.451330329584	156.966251098357	169.741508582574	157.284361707131
ERICH3-AS1	0.213067159318797	0	0	0.00144772874923541	0
RPL13AP20	0	0	0	0	0
AC008267.3	0	0	0	0	0
FYTTD1P1	0	0.558339442996683	0	0	0
AP000550.2	1.4785319285546	0	0	0	0
AL353801.2	1.78314636674365	0.712230785318484	0.0789083104182303	0.0592335611035854	0.0876886623115948
LINC01506	0	0	0.0577660837738527	0.0739139839557356	0.0320969400197574
AP000253.1	3.3311662035639	0.46057378145987	0.176894080092076	0.250718352026119	0.181456234128714
C5orf58	3.41446145435363	1.29203675125614	0.820699298239322	1.06232780583617	1.25402865625559
TLR12P	0	0	0	0	0
AC073072.2	164.422947227193	204.657878849116	0.19645448317918	0.580946922171632	0.849000956557089
PPP1R2P1	0	0	0	0	0
PTGES3P1	73.4490581650912	47.9096857453365	37.0690221911567	52.4018009731402	48.272070004124
AL109924.2	0	0	0.0196032000419655	0	0
AC018464.1	0	0	0	0	0
AC005041.2	2.91340049058366	0.261828221486734	0.0928257435795719	0.174202163408508	0.0945585004859044
AC073587.1	0	0	0	0	0
NDUFB1P2	221.074126317289	186.992955272707	308.38144838744	388.345751566707	337.419993802587
RPL12P43	1218.91772204553	861.001380477864	964.631144509922	1020.94521315714	981.209631366392
PCDH9-AS1	0	0	0	0	0
GAPDHP19	0	0	0.188961194434369	0.255323170846499	0.285582923041463
CSNK1G2P1	23.9661510513353	10.230766401046	26.773763240562	32.1777679530792	32.7759835550026
AL161719.1	8.17416937643757	34.7272631220742	47.7083334008328	38.6565912432271	39.3571011148758
AL354751.1	0.307134651825352	4.69238897423461	4.05703640159975	6.44848924759073	2.76852044154314
ZNF114P1	0	0	0.338188767847265	0.239663561675652	0.144546151116373
AL080313.1	0	0	0	0.0383987709241649	0
CHEK2P5	0	0	0.0308790244563481	0	0.0686300424812699
AL357127.1	0	0	0	0	0
PTGES3P5	0	0	0	0	0
FAM133B	0	0	0.0236537722926296	0.00691792803571476	0.00375511353433995
LNCTAM34A	0	0	0.145467464113371	0.0472138087145558	0.0906839748619862
LINC02020	0	0	0	0	0
LINC01309	0	0	0	0	0
AC022431.1	0	0	0	0	0
LINC00701	0	0	0	0	0
PPIAP90	0	0	0	0	0
API5P1	0	0	0	0	0.0111807883777433
RPL22P7	0	0	0	0	0
OR10G8	43.6200069863709	29.5163767964094	30.9436073128792	32.9301316157319	29.5263061688477
TPMTP2	0	0	0	0	0
HSPA8P20	0	0	0	0.0926603906114406	0.0670625241326411
COX6B1P1	0	0	0.07132619733579	0	0
RPL7AP71	0	0	0	0	0
AL024497.2	0	0	0	0	0
BIN2P1	8.22759532007442	2.68878759215658	13.7675644216297	9.86453131285641	9.15874645348084
RAD1P1	0.703803021341489	0	0	0	0
ZFRP1	0	0	0	0	0
AC239798.2	0	0	0	0	0
LINC01800	5.20963753885247	3.90159808042447	0.522553688523815	0.377578202714095	0.106746272448106
AL121890.1	0	0	0	0	0
CTSLP8	0	0	0	0	0
MTND1P26	49.3108429050137	28.8470839536555	1.55630283259994	1.26434977433226	0.905916560752763
SYNE1-AS1	0	0	0	0	0
AL355483.3	0	0	0	0	0
AC009305.1	0	0	0	0	0
AL356157.1	0	0	0	0	0
TSPY19P	1.68622354523761	10.1027628094292	0.14923850719571	0.106935673447944	0
AC019186.1	0.524946657202413	0	0.0139380550757094	0.0142674332332906	0
CCT6P3	0	0.131181282397945	0.0271294286295058	0.0039672199551752	0
AL161449.1	0	0	0	0	0
MRPL50P1	0	0	0	0	0
FABP5P14	47.3186649653829	14.393223656487	61.0018663901316	50.9282019406032	66.629817273686
AC125807.1	0	0	0.0371151792325487	0.0253281795183824	0
GNG5P5	44.2148252634578	39.7360029954503	92.1562027427377	89.0323502340418	93.8924491638868
AL359845.1	0	0	0.027656213651438	0.0283097734665415	0.0307335991208599
KAZN-AS1	0	0	0	0	0
AC008134.1	0	0	0	0	0
AC013733.2	0	0	0	0	0
AC010096.1	0	0	0	0	0
CHRM3-AS1	85.357838653129	44.9687276697483	149.28330945538	183.946112214635	157.817748181343
MCIDAS	0.269266755929708	0	0	0.00365917699394983	0
AL021068.1	0	0	0	0	0
AL355994.4	0	0	0	0	0
MAPKAPK5-AS1	0	0	0	0	0
OR2AT2P	0	0	0	0	0
H2AFZP5	0	0	0	0	0
AL031584.3	0	0	0	0	0
C2CD4D-AS1	0	0	0	0	0
JRK	0	0	0	0	0
SNRK-AS1	0	0	0	0	0
RPSAP9	0	0	0.19674945988065	0.122590670686945	0.142592824749936
RPL7P11	0	0	0	0	0
PUDPP1	0	0	0	0	0
AL683807.2	12.0076758175771	2.81513116970773	1.24755766690428	1.24866076253397	1.38637695304317
AC016894.1	0	0	0	0.0750072454547594	0
LINC00380	160.473070194653	67.0102233484348	260.187359877109	253.60402989832	240.690225047025
AL021937.3	0	0	0	0.0113184150103979	0.0245749497094504
NUS1P3	0	0	0	0	0
WDR82P1	21.937067975104	6.02400095527092	17.9915205496974	16.5369275515978	16.7571321616248
AC245060.2	14.1955994896149	36.8008559398816	75.9189102388591	78.2472053708628	87.1213858356127
NECAP1P2	0	0	0	0.042782674619771	0
LINC02093	6.97794946769061	2.50844208292656	14.1672964205725	18.8640986330373	14.7966371589618
MED14OS	0	0	0.0168805333694703	0	0.0187588782782138
RPS19P6	0	0	0	0	0
AC053503.4	0	0	0	0	0.0753704930821089
AC009263.1	0	0	0	0	0
AL390763.1	0	0	0.021954450914051	0.089893076440964	0.195179080351357
OTX2P1	0	0	0	0	0
YWHAEP5	0	0	0	0	0
AL049651.2	0	0	0	0	0
AL606970.3	0	0	0	0	0
AL162151.2	0	0	0	0	0
PCCA-AS1	0	0	0	0	0
AGPAT5P1	0	0	0	0	0
AC079117.1	0	1.02846125399989	0.144328560308971	0.241048284476445	0.17727139972912
OR7E155P	0	0	0	0	0
AC013429.1	0	0	0	0	0
LINC00440	0	0.309404709386249	0	0	0
CHL1-AS1	0	0	0	0	0
LINC01934	3.17483022162786	2.34067366266837	5.14559576887309	5.62578098936921	5.749573131654
HMGN2P5	142.523978871219	15.0690293626358	49.1390471381613	36.5431819665933	30.7047793356037
LERFS	0	0	0	0	0
ACTBP13	2.81832311160326	2.46789136473831	0.270540500705453	0.282826006604862	0.341156664822276
OR6C64P	0	1.86992955272707	0.00920756365607471	0.0377006114528164	0
MTCYBP5	365.749067649676	470.962763670875	95.3311390234632	98.7006575089425	114.164715160142
AL445123.1	1.28294138195209	0	0.9537879841046	0.78454887902792	1.49524242778139
IFT74-AS1	0	0	0	0	0
AC068058.1	202.988370633386	97.8227927969047	80.4928055193585	97.8665229949975	86.9322104682159
ELF3-AS1	0	0	0	0	0
VN2R3P	0	0	0.00537977338262155	0.0165207176603613	0.00597839605183867
VDAC2P4	0	0	0	0	0
AL138799.3	47.4101823833379	32.3230679828537	54.6495210312766	52.7862418355791	58.0774871493498
SDCBP2-AS1	0.053899006815244	0	0.186042050134516	0.210947279606	0.270356855366118
NUS1P2	0	0	0	0	0
AC091730.1	9.92240213324792	1.48621568497094	3.67737052810354	8.44994918545062	2.59832150717744
AL049749.1	0	0	1.00962683760439	2.00545479632812	0.400703887271971
EPCAM-DT	0	0	0.00211358932005054	0	0
AL355601.1	0	0	0	0	0
AL353653.1	0	0	0.0315196681172682	0	0
AL139289.2	0	0	0	0	0
AC002076.1	0	0	0.0864847060674949	0	0
GPR50-AS1	0	0	0	0	0
AL161937.1	0	0	0	0	0
AL139339.1	0	0	0	0	0
MTCO1P8	0	0	0	0	0
PRDX3P3	0	0	0.0582087357567941	0.0297921498549555	0.0646857871662544
VDAC1P3	1.68093964850361	2.41706522679175	6.83750863978427	6.46913253513222	6.09057352323204
AF015262.1	0	0	0	0	0
HMGA1P4	0	0	0.323606637464061	0.470729327416752	0.264979670746069
PRUNEP1	14.609153779165	1.45881028936155	7.45616750532348	8.691194150878	7.49556880989052
AC074351.1	0	0	0	0	0
UPF3AP3	0	0	0	0.010111509898756	0
AC060834.2	0	0	0.00507770054562943	0.00519769459367873	0
TUBB8P11	0	0	0	0.00734948120240396	0
AL713923.1	0	0	0	0	0
AC022616.1	0	0	0	0.0701782591348681	0
AC009965.1	0	0	0	0	0
AC005064.1	0	0	0	0.00285348664665812	0
AC092447.6	0	0	0	0	0
TMEM212-AS1	0	0	0	0	0
AC007161.1	0	0	0.00507770054562943	0	0.0112854214240591
NPIPB2	0	0	0	0	0
ATP5F1AP8	0	0	0.217707885826244	0.0361382700796749	0.137313245336267
LINC02092	0	0	0	0	0
LINC01287	0	0.152635983081017	0.015031641468807	0.0215416079093712	0.0250563823840789
AC092421.1	4.79108013690719	11.0719512990419	2.01718335360058	0.186022753879028	0.545264045646644
HDAC1P1	0	0	0	0	0
AC245060.3	37.5472111856492	29.3964368091756	73.7300107858567	64.1906410248037	66.2269963561286
AP001117.1	62.9504997955537	50.2409233275809	54.8451023834194	47.2290695629202	48.4866178944767
MTND4LP16	0	0	0	0	0
RPEP5	593.542298751773	541.093420947704	707.300646887287	687.660735481009	711.825935053018
AL022237.1	0	0	0.1485298327202	0.238919726909434	0.0943183824044268
FAM170B-AS1	0	0	0	0.00679401582537648	0.00737570574503818
KRT18P15	0	0	0	0	0
AL162386.2	0	0	0.365683326822223	0.646561361622426	0.498731665383583
GAS5	6.79492600994656	4.35428659789297	9.40823035471314	8.68950625109621	9.13710790484371
AC144530.1	0	0	0.191616865275068	0.36426942146978	0.0760495065332991
EIF5AP4	0	0	0.0326720000699425	0.0501661362073767	0.0544612595173948
USP9YP26	0	0	0	0.0705817044975194	0.0255415891836496
HLA-B	5.81381433853475	4.04507867846565	9.2967421241301	9.91147036221751	9.49564457976839
AL109913.1	0	0	0	0	0
FAM90A21P	0	0.73672009598846	0.103387220851698	0.217230869178791	0.0725629962051249
AC012618.2	0	0	0.0178945583421947	0.0915871744657643	0.029828605036029
AP002381.1	0	0	0.0247032195650785	0.0758609864599355	0.109808067970032
LINC02676	50.8093861513538	37.9350462540943	69.7152191656362	77.2688710242227	72.4215710576941
FOXP4-AS1	0	0.55056812312628	0.0162660385787187	0.024975645970482	0.0451900172655043
LINC02817	2.14587724640651	1.58818194970201	4.84631063909743	5.03116655899328	5.37812446732112
LINC02621	0	1.09255798937665	1.81836340332609	1.68511320135685	1.45872863664863
AC034228.3	0	0	1.71658804637941	1.28673461464294	0.991349973065745
AC096632.2	0	0	0.0183928329691565	0.0376549690660697	0
AL359378.1	0	0	0.0106389916194141	0	0
E2F6P1	0	0	0	0	0
ELL2P3	0	0	0	0	0
LINC01496	0	0	0	0	0
LINC01052	0	0	0	0	0
AL611929.1	0	0	0	0	0
WASH4P	0	0	0	0	0
GULOP	0	0	0	0	0
SLC25A25-AS1	0	0	0	0	0
LINC00412	0	0	0	0	0
AC012618.3	0	0	0	0	0
AC105940.2	0	0	0	0	0
C11orf94	28.9860348282885	1.35323849210512	12.8936179223388	12.4923580367462	10.9628365621956
LINC02529	0	0	0.0108131530480593	0	0
BNC2-AS1	0	1.20147342756997	0.0887411216852995	0.199844070639199	0.118338718110227
AC245047.5	1.0291220437961	0.462437614208584	4.13967756281884	2.58725531609088	2.15592144240622
LINC01103	0	0	0	0	0
TPT1P9	0	0	0.236458833191024	0.0453837613549225	0
AL606517.2	9.49696027137975	39.4741352676307	6.934326985799	4.16212403928007	1.54118585024329
EEF1GP5	0	0	0	0	0
LINC00458	0	0	0	0	0
HSPA8P3	0	0	0	0	0
AL590369.1	0	0	0	0	0
NUTF2P4	0	0	0	0	0
AC108448.1	0	0	0	0	0
AL450023.2	0	0	0.0278761101514188	0.0285348664665812	0
AC114730.2	0	0	0	0	0
RFTN1P1	0	0	0	0	0
AC113607.1	0	0	0.0257936842657441	0	0.0286638207986289
RPS3AP6	0	0	0	0	0
PCMTD1P3	0	0	0	0	0
MORF4	0	0	0	0	0
FAM197Y2	7.78085160309434	7.7098734173632	15.918201707717	16.9640427854537	15.9882155032307
AC090505.1	2.80792077816558	3.08426221210436	4.24544493820511	4.88422316313478	4.16551427415625
RPL26P29	0	0	0	0	0
LINC01135	0	0	0	0	0
AL603840.1	0	0	0	0	0
AL161932.1	0	0	0	0	0
BX664727.2	0	0	0	0	0
AL357520.1	0	0	0	0	0
SVIL2P	0	0	0	0	0
HIST1H2APS5	0	0	0	0	0
AL136309.2	0	0	0	0	0
AC007314.1	0	0	0	0	0
AL353705.4	0	0	0	0.0653424463205327	0
MRPS33P4	12.6351514020644	60.0206094605614	80.2038338625479	40.3259773765417	67.7716257038622
XRCC6P2	0	0.2822341531284	0	0	0
AC003084.1	0	0	0.0523878621811147	0	0.0970286807493816
IQCM	0	0	0.0112871322678479	0.00577693247558944	0.00940731265809383
IFNA17	0	0	0.0465075919362957	0	0.0172275412759106
FAM197Y9	0	0	0	0	0
AL096677.1	0	0	0	0	0
PHBP13	0	0	0	0	0
AC073464.2	0	0	0	0	0
PPIAP78	11.6773848234822	1.04945025918356	14.107302887343	12.7427104960227	14.453907130489
RPS26P30	0	1.53501679701476	0.748286329960101	0.905236696637588	0.529168357400359
LINC01239	0	0	0	0	0
AC017007.2	7.03694827179868	3.16206380937707	2.86683616293963	2.57000228917883	3.17286023452801
MTCO2P16	0	0	0.100983988399342	0.0229711997404531	0.0623448687237533
CDC42P2	0	0	0	0	0
AC008758.2	0	0	0	0	0
MTND2P3	0	0	0	0	0
RPL23AP42	0	0	0	0	0
NDUFA5P3	0	0	0	0	0
LINC00676	0	0	0	0	0
SLIT1-AS1	0	0	0	0	0
HNRNPUL2-BSCL2	0	0	0	0	0
AC003958.2	0	0	0	0	0
AL162394.1	0	0	0	0	0
ATP5F1AP1	0	0	0	0	0
AL035258.1	0	0	0	0	0
AC096644.1	0	0	0	0	0
LINC02632	0	0	0	0	0
AC026784.1	0	0	0	0	0
AL021392.1	0	0	0	0	0
AL358176.5	0	0	0	0	0
AC092660.1	0	0	0	0	0
HSPE1P1	0	0	0	0	0
LINC00163	0	0	0	0	0
PIGFP2	0	0	0	0	0
EIF3EP1	0	0	0	0	0
MIR155HG	0	0	0	0.00970149858034109	0
AL022329.1	0	0	0	0	0
MTND5P26	0	0	0	0	0
OFD1P15Y	0	0	0	0	0
AL391666.1	2.69120627082424	3.72091625904447	0.206120839804494	0.137847975577072	0.0244326924028833
HNRNPDLP2	0	0	0	0	0
Z82196.1	0	0	0	0	0
Z82214.1	0	0	0.0153770040815013	0	0
AL139327.3	0	0	0	0	0
OR52X1P	3.13015238703846	1.12523113129091	1.62895300129899	1.14849715551352	1.69014619935547
OR7E62P	5.99781820074036	7.54636140251492	5.36673560897311	11.1990377652883	5.13214594403962
CHEK2P3	0	0	0.0612600001311422	0.0313538351296104	0.0680765743967435
SOX9-AS1	0	0	0	0.00171394745404604	0
AL135937.1	60.4372742647442	55.7259527201587	26.7587714153085	36.1055109939717	24.8265648324014
MTND6P13	0	3.44131394741837	1.68482570150354	1.397553737173	1.71089578177973
AC007879.3	0	0	0	0	0
AC133104.1	0	0	0	0	0
APOC2	0.861734723419624	1.54888743072273	0	0	0.012713095218669
AL593851.1	0	0	0	0	0
IL6RP1	0	0	0.0179015868411508	0.079406727775227	0.0729430066591973
TEX21P	0	0	0	0	0
SNHG20	0	0	0	0.00255487140205138	0
AC016027.2	0.229519396851436	0.618809418772497	0.0792227197845176	0.124761349573099	0.101582373347728
AL360091.3	0	0	0	0.0602771404042123	0
AC098484.2	5.71239790033907	0	2.02229351514453	1.85013711986107	1.34839191617111
AL157387.1	0	0	0	0	0
LINC01827	8.24781054199106	4.63270835135086	9.45766099321944	10.3676681495245	11.042388348635
AC006450.2	0	0	0	0	0.0435877550354365
TSEN15P3	0	0.700586685286029	0	0.0211873327306359	0
ATP5PDP4	0	0	0	0.032740004682709	0
HMGN1P18	0	0	0	0	0
LINC01659	0	0	0.00701407203717602	0	0
AC018685.2	0	0	0	0	0
MARK2P15	0	0	0	0	0
AC009969.1	0	0	0	0	0
CDC42P1	0	0	0	0	0
MTND5P29	0	0	0.00840757057693595	0	0
AC010883.1	0	0	0	0	0
AL139128.1	0	0	0	0	0
AC012668.2	0	0	0	0	0
MTND2P18	0	0	0.0147499806141003	0	0
AC023128.1	0	0	0.0380287360013098	0.0194637074146267	0
AL117339.3	0	0	0	0	0
GRID1-AS1	0	0	0	0	0
AC092839.2	0	0	0	0	0
LINC02623	0	0	0	0	0
GTF3C2-AS1	0	0	0	0	0
SDHCP3	0	0	0	0	0
LINC01524	0	0	0	0.00154199189162019	0
AC104667.2	0	0	0	0	0
RBMY2OP	0	0	0	0	0
LINC02674	11.475132944133	10.3127381896069	12.5888462621364	16.0689405389508	14.166629634992
AL138799.4	0	0	0	0	0.0262565947906569
LINC02539	0	0	0.0144141176779158	0.0147547459433461	0
FABP5P13	0	0	0	0	0
AL133415.1	0	0	0	0	0
LINC00700	0	0	0	0	0
FABP5P7	11.3025551871729	9.52278938888787	0.787758223908614	0.556782178400391	0.125059188521425
SHISA8	0	0	0	0	0
AL357558.2	0	0	0	0	0
AL627389.1	1.45226359479855	4.35051291878126	6.14382864259401	7.56524008372664	6.77033627198477
LINC02658	6.94714174377145	0	3.48789828561241	3.45016771201064	3.2610632768418
FTH1P2	28.4707112989998	15.6016573725712	21.3690344146778	20.5528955367091	22.087213234858
AC074389.3	0.630167242676905	1.13266657929503	0.0669272248128778	0.171272050928268	0
Z82185.1	0	0	0	0	0
AC244034.1	0	0	0	0	0
AL441963.1	0	0	0	0	0
AC010132.2	0	0	0	0	0
FMO10P	0	0	0	0	0
AC074085.2	0	0	0	0	0
AL731661.1	0	0	0	0	0
LINC01849	0	0	0	0	0
CUBNP2	6.27954188268909	1.58016434986814	6.74258003199343	6.99066649590415	7.27050642310577
AC013429.2	0	0	0	0	0
AC098934.2	0	0	0	0	0
AC016745.1	0	0	0	0	0
AC244453.3	0	0	0	0	0
SNRPCP19	0	0	0	0	0
EIF4A1P2	0	0	0	0	0
AL513331.1	0	0	0	0	0
USP9YP30	0	0	0	0	0
AL450468.1	0	0	0	0	0
AL161785.2	0	0	0	0	0
AL023775.1	0	0	0	0	0
LINC01883	73.7826341083707	45.3334894855215	142.94924304286	144.035558100993	157.256170260958
AL512622.1	0	0	0.104710075412128	0.233857176305064	0.243301240826457
AL353651.1	0	0	0.171182873605896	0.0657105727786765	0.237788597892851
AF121897.1	0	0	0.00572580905748364	0	0.00636293609939412
COX20P2	44.7524356922281	17.2367807932943	20.4758983678561	23.805092790249	20.8915217025805
REREP2Y	575.052815632383	685.212310477427	204.452800037682	246.569067766067	177.018154872364
GEMIN2P1	0	0	0	0	0
SEMA3F-AS1	0.194029113716728	0.697498307222713	0.100458921883419	0.116016632395493	0.186062119239658
AL137077.1	33.5945976266469	1.9478432840907	10.4016695677219	10.3529413481758	11.271314647279
AL390783.1	0	0.472480529318359	0.133245105530817	0.151981770818706	0.122687952654873
AL591848.2	1.09615298151462	2.95534843103417	6.67945242809213	6.6287533427276	7.47120841770238
AP001626.1	3.60877835119528	6.48644098528312	5.01979981453029	5.02127165370717	4.94836072591214
AC097468.2	0	0	0.0686820977962173	0.0281220655050394	0.076324549956566
DPP10-AS1	0	0	0	0	0
AC068580.3	0	0	0	0	0
HMGN1P30	0	0	0	0.0580279933742044	0
MNX1-AS2	0	1.37494820053461	0.0609324065475532	0	0
BMP7-AS1	423.894425690948	246.500461107772	201.47458611938	260.166645009054	234.92913546452
AL590999.1	0.0834829087176291	0	0	0.00226896735107773	0
C19orf81	0	0	0	0	0
AC005234.1	0	0	0	0	0
AL035456.1	0	0	0	0	0
AL445193.2	0	0	0.0122520000262284	0	0
MTND6P12	0	0	0	0	0
MTCO3P1	19.944187300683	38.938136419467	127.273540657076	117.832536084019	124.065629343388
AC098820.2	6.87317545165922	8.107239614864	27.225562941166	29.1649043215228	26.9595500660545
TECRP1	0	0	0	0	0
PPIAP3	0	0	0	0	0
RPL7P8	0	0	0	0	0
AC016751.2	0	0	0	0	0
LINC00940	0	0	0	0	0
MLIP-AS1	0	0	0.00376797619854248	0	0
AL357497.1	96.6540297889578	80.3002780900815	41.0721626104477	30.6710182756767	38.012078348894
AL021154.1	0	0	0	0	0
LINC01777	0	0	0.00885342659237953	0.00604176465590007	0.00655904834902579
AL157407.1	136.401930357921	137.659083776534	202.275099194082	187.460973161563	192.305478614702
AC010983.1	11.6887441472405	22.7602077125462	33.2002980477272	31.25428365309	32.6492072134047
ZMYND10-AS1	18.3101394032202	0	3.00811104643961	4.16780259610886	2.53244856755886
AC008175.1	0	0	0	0	0
VDAC1P4	0	0	0.0181945868652973	0.00931227678101004	0.0202191502399909
UBE2V1P7	0	0	0	0	0
BCRP5	0	0	0	0	0
SLC25A5P2	19.1368513829642	83.9852696270814	278.706638991289	252.820268880337	315.798500860545
RPL24P2	0	12.9910895242091	1.13543798137805	1.75159025052493	1.20846668487019
AC009303.2	0	0	0	0	0
AL627082.1	0	0	0	0	0
AC062015.1	65.0906079975585	55.7763378492004	1.69475196129999	0.637693874276309	1.55579585720106
AC073909.1	0	0	0	0	0
AC012074.1	0	0	0	0	0
GAPDHP52	12.4521582326836	21.2898030286602	41.7148084969442	38.9778097150118	38.1390697223302
AC073842.1	60.230721721119	60.1439329824497	60.9698211831526	54.5439383568187	51.6362807342411
AC231981.1	0	0	0	0	0
ZRANB2-AS1	0	0	0.235664116326628	0.201027691627285	0.209509705692563
MTND5P23	144.502689146176	140.469213646595	384.992035671629	446.262217641165	399.888413357204
AC245052.3	0	0	0.539577537226132	0.707671022414825	0.393499222484173
SUMO1P3	3.76442010756994	0	0.924542370400265	1.86720339206075	0.777506139162808
AL929288.2	0	2.52693182800956	1.6984222149381	0.668676385565156	1.18222414701765
CHCHD2P6	0	0	0.0169938255397352	0	0.0566543303704443
AC091153.2	0	0	0	0	0
FNDC1-IT1	2.2177978928319	0	0	0	0
AL031667.2	0	0	0.282213251378141	0.0962941314197324	0
AL357632.1	0	0	0	0	0
RPL7L1P3	0.830467135487126	0	0.132300261531407	1.11727047910333	0.0980144583477062
BX324167.1	0	0	0.0154081947591514	0	0
ID2-AS1	4.52325578142791	6.06130115111454	16.7623410409658	19.2000901261451	18.2188058297607
AC006335.1	0	0	0.02561969651353	0.0262251302264532	0.0284704729348944
AC099654.2	0	0	0	0	0.00852676285373353
AC118555.1	0	0	0	0	0
LINC00330	0	0	0	0	0
ANKRD65	11.3616007785205	0.972448235627733	3.78950097634232	15.4956250415596	4.77946987599043
AL138731.1	0	0	0	0	0
AL157400.3	0	0	0	0	0
SETP9	0	0	0	0	0
ADI1P1	0	0	0	0	0
AL356968.2	0	0	0	0	0.00671558888241543
BRD3OS	7.59206527573056	6.95256390216587	9.44235343640449	9.453923799262	8.74915469175104
IFNA12P	6.01252388459506	13.5086854728532	4.72270613970732	8.98773333452651	2.27669048105116
ZSCAN31	0	0	0	0	0
AC107421.1	0	0	0.0188025742976773	0	0
Z97192.3	0	0	0	0	0
HSPE1P27	34.7954507240248	72.965156533776	55.3037068751481	65.726112441158	49.6793401428776
AL161932.2	0	0	0.0335621797478423	0.0229035378855475	0.0372967388447549
CHCHD2P8	0	0	0.781715974827819	1.42642414137753	1.24639526814977
FAM237A	0	0	0.0156462204248437	0.00800798260776868	0.0173872198253269
AL138895.1	39.6896085329917	41.6140391791863	22.4813577359882	24.6307029448241	24.6901536644467
BSN-AS1	0	0	0	0	0
AL645504.1	0	0	0	0	0
AL121974.1	0	0	0	0	0
DSCAM-AS1	0	0	0	0	0
KRT8P17	0	0	0	0	0
AC128709.2	0	0	0	0	0
AC068286.1	0	0	0	0	0
AC013474.1	0	0	0	0	0
FABP7P2	0	0	0	0	0
AL136528.2	0	0	0.0432834188960777	0	0
RPL35AP22	0	0	0	0	0
AL627224.1	0	0	0	0	0
HSP90AB6P	0	0	0	0	0
AL445931.1	0	0	0	0	0
AC003984.1	0	0	0	0	0
AC026391.1	0	0	0	0	0.00498170270002726
COX6CP17	0	0	0	0	0
LINC02532	0	0	0	0	0
AL445235.1	0	0	0	0	0
RPSAP16	0	0	0	0	0
AC114498.1	0	0	0	0	0
AC128677.1	0	0	0	0	0
HMGB3P23	0	0	0	0	0
AC096659.1	0	0	0	0	0
RCBTB2P1	0	0	0	0	0
AC131097.3	0	0	0	0	0
AL353052.1	0	0	0	0	0
FP325330.1	0	0	0	0	0
TMEM30CP	0	0	0	0	0.00653872596839365
AC087430.1	0	0	0	0	0
AL121672.2	0	0	0	0	0
LINC02248	0	0	0	0	0
C12orf75	0	0	0	0	0.00626921294110375
AC096644.2	97.340330592193	51.7273411775093	180.084826184333	203.940927837725	183.515109215212
CDK5P1	0	0	0.060631334223297	0.0620641479874615	0.0866287993463692
LINC01440	0	0	0.00437235611066479	0.0104432574414819	0
AL078581.3	121.098805576853	45.5733492182491	124.493933599843	118.117362132083	124.232904597266
SMIM1	0	0	0	0.00792635179627257	0.00860499003587788
MTND1P31	0	0	0.0632361291676307	0.0970957474981484	0.052704444694253
LINC01366	0	0	0.0101081038140541	0.0129337177514028	0.0112328612444394
HGH1	0.203120999769482	0.182545483493058	0.00808971247738193	0.0386441304827857	0.0209763814612614
RPL39P3	0	0	0	0	0
RPL26P37	0	0	0	0	0
LINC00601	0	0	0	0	0
AC245036.2	0	0	0	0	0
AC104333.1	0	0	6.7694383818386	7.19389218538436	5.51281320829139
SRP14P3	0	0	0	0	0
AL031727.2	19.3494830649972	42.2315007681115	182.640031695334	137.935063206717	169.849408758175
AC103563.8	0	0	0	0	0
AL034405.1	0	0	0	0	0
AL008629.1	0	0	0	0	0
NUCB1-AS1	0	0	0	0	0
AC009495.3	1.46904199319802	0	0.243781772023801	0.199634174894567	0.162544837455639
PPP1R3E	0	0	0	0	0
Z68868.1	10.5182326535042	9.45276887867547	22.0346815177589	19.2249728783692	20.3899351579188
ZNF33CP	0	0	0.194583488101283	0.130234255080234	0.178809997381003
AC005871.1	0	0	0.927540886196157	0.441990063216571	0.479832360169047
CYP2C58P	0	0	0.111944589713329	0.163700023413545	0.106629413370899
LINC01702	0	0	0.0160258228191174	0.0328090764225459	0.00890453082826603
LINC02578	0	0	0	0	0
LINC01525	0	0	0	0	0
TBC1D3P3	3.70865092079112	1.42841840833318	33.4586238494043	19.0577899942996	20.009470163428
